사업장명,업소유형,업태구분명,지번주소,도로명주소,가까운 지하철역,지하철역과의 거리,도보시간,위도,경도,별점,방문자 리뷰수,블로그 리뷰수,한실수,양실수,욕실수,구비시설,네이버 이런점이 좋아요 총합,네이버 이런점이 좋아요 {항목:좋아요수},데이터갱신일자,인허가일자,인허가취소일자,영업상태코드,폐업일자,휴업시작일자,휴업종료일자,재개업일자,naver_pk,리뷰수,객실수,구비시설 개수,운영기간
천일,여관,여인숙업,서울특별시 노원구 상계동 110-11 ,서울특별시 노원구 덕릉로 801 (상계동),"당고개, 4호선",202.69397265634527,3.0388901447727936,37.6684857317905,127.079544004437,,1.0,1.0,7.0,0.0,0.0,,,,2021-06-12 02:40:00.0,1982-06-08,,1,,,,,"37.6684857318, 127.0795440044",2.0,7.0,,
브이모텔,,여관업,서울특별시 노원구 상계동 704-1번지 ,서울특별시 노원구 노해로75길 14-8 (상계동),"노원, 7호선",239.1443350580097,3.585372339700296,37.6543443238727,127.057823431699,,,,0.0,30.0,0.0,,,,2018-08-31 23:59:59.0,2009-12-30,,1,,,,,"37.6543443239, 127.0578234317",,30.0,,
호텔어반,호텔,여관업,서울특별시 노원구 상계동 703-2 ,서울특별시 노원구 노해로75길 14-9 (상계동),"노원, 7호선",228.3573338910128,3.4236481842730555,37.6545928711326,127.057892298568,,12.0,2.0,0.0,33.0,0.0,,,,2021-06-19 02:40:00.0,2005-10-28,,1,,,,,"37.6545928711, 127.0578922986",14.0,33.0,,
와우,모텔,여관업,서울특별시 송파구 방이동 24-2,서울특별시 송파구 오금로11길 7-10 (방이동),"잠실(송파구청), 8호선",307.0022051389923,4.60273171122927,37.5147334659561,127.107810167564,4.06,34.0,13.0,,,,,17.0,"{'침구가 좋아요': 6},{'조용히 쉬기 좋아요': 5},{'근처에 갈 곳이 많아요': 5},{'방음이 잘돼요': 4},{'깨끗해요': 2},{'주차하기 편해요': 2},{'화장실이 잘 되어있어요': 2},{'뷰가 좋아요': 2},{'친절해요': 1},{'대중교통이 편해요': 1},{'냉난방이 잘돼요': 1},{'물놀이하기 좋아요': 1}",2021-12-09 00:03:00.0,2003-02-27,,1,,,,,"37.5147334660, 127.1078101676",47.0,,,
W호텔,모텔,일반호텔,서울특별시 노원구 공릉동 670-8 ,"서울특별시 노원구 화랑로 445 (공릉동, 공릉동 670-8)","태릉입구, 7호선",121.66899993655092,1.8241229375794736,37.6183560989469,127.076772914705,4.24,57.0,7.0,0.0,50.0,0.0,,22.0,"{'깨끗해요': 9},{'냉난방이 잘돼요': 6},{'침구가 좋아요': 5},{'조용히 쉬기 좋아요': 5},{'친절해요': 5},{'근처에 갈 곳이 많아요': 2},{'즐길 거리가 많아요': 1},{'주차하기 편해요': 1},{'방음이 잘돼요': 1},{'화장실이 잘 되어있어요': 1},{'물놀이하기 좋아요': 1}",2021-06-11 02:40:00.0,2004-07-12,,1,,,,,"37.6183560989, 127.0767729147",64.0,50.0,,
노블레스관광호텔,,관광호텔,"서울특별시 노원구 상계동 711-9 ,11","서울특별시 노원구 노해로77길 22 (상계동,,11)","노원, 7호선",105.8996278750853,1.5877005678423584,37.6551928321637,127.059348984993,,,,,,,,,,2021-12-09 00:06:00.0,2001-01-21,,1,,,,,"37.6551928322, 127.0593489850",,,,
릿츠호텔,,일반호텔,"서울특별시 노원구 상계동 702-1, 2",서울특별시 노원구 노해로75길 20-7 (상계동),"노원, 7호선",241.28051013368827,3.6173989525290593,37.6548342348582,127.057727712837,,,,,,,,,,2021-12-09 00:06:00.0,2000-06-29,,1,,,,,"37.6548342349, 127.0577277128",,,,
세피아,호텔,일반호텔,서울특별시 노원구 상계동 706,서울특별시 노원구 노해로75길 20-17 (상계동),"노원, 7호선",198.11630781180216,2.9702594874333155,37.6549440924771,127.058220984736,,8.0,,,,,,,,2021-12-09 00:06:00.0,1994-12-20,,1,,,,,"37.6549440925, 127.0582209847",,,,
모모,호텔,여관업,서울특별시 노원구 상계동 703-3,서울특별시 노원구 노해로75길 14-13 (상계동),"노원, 7호선",211.9882099991304,3.1782340329704697,37.6546221534662,127.058074772451,4.5,41.0,49.0,,,,,16.0,"{'친절해요': 6},{'침구가 좋아요': 5},{'조용히 쉬기 좋아요': 5},{'깨끗해요': 4},{'방음이 잘돼요': 3},{'주차하기 편해요': 1},{'대중교통이 편해요': 1}",2021-12-09 00:06:00.0,1994-01-31,,1,,,,,"37.6546221535, 127.0580747725",90.0,,,
엠호텔,,여관업,서울특별시 노원구 공릉동 684-20,서울특별시 노원구 화랑로 413 (공릉동),"태릉입구, 6호선",119.00427322498548,1.7841720123685978,37.6171488439385,127.073408216147,,,,,,,,,,2021-12-09 00:06:00.0,1983-11-05,,1,,,,,"37.6171488439, 127.0734082161",,,,
GALLERY(갤러리),모텔,여관업,서울특별시 노원구 월계동 38-6,서울특별시 노원구 화랑로 343 (월계동),"석계, 6호선",58.51074058988351,0.8772224975994529,37.6152677034565,127.066032884499,3.29,32.0,3.0,,,,,19.0,"{'조용히 쉬기 좋아요': 6},{'깨끗해요': 5},{'즐길 거리가 많아요': 3},{'인테리어가 멋져요': 3},{'친절해요': 3},{'대중교통이 편해요': 3},{'사진이 잘 나와요': 2},{'냉난방이 잘돼요': 2},{'침구가 좋아요': 1},{'근처에 갈 곳이 많아요': 1},{'주차하기 편해요': 1},{'방음이 잘돼요': 1}",2021-12-09 00:06:00.0,1982-06-05,,1,,,,,"37.6152677035, 127.0660328845",35.0,,,
쉴,모텔,여관업,서울특별시 노원구 월계동 383-21,서울특별시 노원구 광운로 61 (월계동),"광운대, 경원선",193.0447998325785,2.894224885046155,37.6230010525503,127.059797215211,2.25,12.0,,,,,,,,2021-12-09 00:06:00.0,1981-03-07,,1,,,,,"37.6230010526, 127.0597972152",,,,
동궁,여관,여인숙업,서울특별시 노원구 상계동 169-199,서울특별시 노원구 한글비석로23길 29 (상계동),"상계, 4호선",254.9768007733783,3.8227406412800335,37.6595337650886,127.071228638984,,2.0,,,,,,,,2021-12-09 00:06:00.0,1974-12-01,,1,,,,,"37.6595337651, 127.0712286390",,,,
대신여관,여관,여관업,서울특별시 노원구 상계동 169-136,서울특별시 노원구 상계로23나길 42 (상계동),"상계, 4호선",271.2622875678717,4.066900863086532,37.6598108008828,127.070806290225,,5.0,,,,,,,,2021-12-09 00:06:00.0,1972-10-14,,1,,,,,"37.6598108009, 127.0708062902",,,,
도봉,모텔,여인숙업,서울특별시 노원구 상계동 169-221,서울특별시 노원구 한글비석로23길 37 (상계동),"상계, 4호선",282.8415350920092,4.240502774992641,37.659202968351,127.071156244651,,2.0,,,,,,,,2021-12-09 00:06:00.0,1971-11-22,,1,,,,,"37.6592029684, 127.0711562447",,,,
대흥장,,여관업,서울특별시 노원구 상계동 156-24,서울특별시 노원구 한글비석로24라길 5 (상계동),"상계, 4호선",252.99375837467363,3.793009870684762,37.6630326782148,127.072636447685,,,,,,,,,,2021-12-09 00:06:00.0,1969-04-14,,1,,,,,"37.6630326782, 127.0726364477",,,,
우정모텔,,여관업,서울특별시 노원구 공릉동 661-9번지 (2층.3층) ,"서울특별시 노원구 화랑로 459 (공릉동,(2층.3층))","태릉입구, 7호선",249.51083157073367,3.740792077522244,37.6187562161709,127.078162799697,,,,11.0,2.0,0.0,,,,2019-12-25 02:40:00.0,2008-09-02,,1,,,,,"37.6187562162, 127.0781627997",,13.0,,
월 호텔,모텔,여관업,서울특별시 노원구 상계동 704-2 ,서울특별시 노원구 노해로75길 14-10 (상계동),"노원, 7호선",225.0693018190358,3.374352351109982,37.6543791165109,127.057977011785,4.0,22.0,9.0,0.0,25.0,0.0,,21.0,"{'깨끗해요': 15},{'친절해요': 8},{'침구가 좋아요': 7},{'조용히 쉬기 좋아요': 5},{'주차하기 편해요': 3},{'화장실이 잘 되어있어요': 3},{'인테리어가 멋져요': 2},{'대중교통이 편해요': 2},{'냉난방이 잘돼요': 1}",2020-09-02 02:40:00.0,2005-10-28,,1,,,,,"37.6543791165, 127.0579770118",31.0,25.0,,
카누,,여관업,서울특별시 노원구 상계동 1132-75번지 ,서울특별시 노원구 동일로243길 17 (상계동),"수락산, 7호선",119.04868746793656,1.7848378930725122,37.6782750640973,127.054075964972,,,,0.0,18.0,0.0,,,,2018-08-31 23:59:59.0,1981-10-26,,1,,,,,"37.6782750641, 127.0540759650",,18.0,,
호텔에이플러스,,여관업,서울특별시 노원구 상계동 706-1,서울특별시 노원구 노해로75길 20-21 (상계동),"노원, 7호선",181.7572346025127,2.724996021027177,37.6549902187344,127.058411405499,,,,,,,,,,2021-11-02 00:08:00.0,1995-08-30,,1,,,,,"37.6549902187, 127.0584114055",,,,
우정장,,여관업,서울특별시 노원구 공릉동 661-9번지 ,,"태릉입구, 7호선",245.02893744924808,3.673597263107168,37.6187615673203,127.078109455491,,,,11.0,5.0,,,,,2018-08-31 23:59:59.0,1981-12-24,,3,2008-09-02,,,,"37.6187615673, 127.0781094555",,16.0,,15103.0
황실,,여인숙업,서울특별시 노원구 상계동 83-10번지 ,서울특별시 노원구 덕릉로95가길 34 (상계동),"당고개, 4호선",544.3724983861297,8.16150672243073,37.665615100022,127.07712962401,,,,8.0,,,,,,2018-08-31 23:59:59.0,1971-06-12,,3,2017-08-23,,,,"37.6656151000, 127.0771296240",,,,18951.0
문수장,,여인숙업,서울특별시 노원구 상계동 71-182번지 ,,"당고개, 4호선",398.3033534154446,5.971564518972182,37.6706984727694,127.083548688379,,,,8.0,,,,,,2018-08-31 23:59:59.0,1972-08-02,,3,2013-10-17,,,,"37.6706984728, 127.0835486884",,,,18534.0
제일여관,,여관업,서울특별시 노원구 상계동 95-1번지 ,서울특별시 노원구 덕릉로112길 6 (상계동),"당고개, 4호선",504.3590751926712,7.561605325227454,37.6657742857343,127.078250614287,,,,13.0,,,,,,2018-08-31 23:59:59.0,1970-09-02,,3,2018-02-01,,,,"37.6657742857, 127.0782506143",,,,19234.0
금성여관,,여인숙업,서울특별시 노원구 상계동 83-16번지 ,서울특별시 노원구 덕릉로103길 6 (상계동),"상계, 4호선",563.5299048530902,8.448724210691008,37.6652366018143,127.076847809582,,,,9.0,0.0,0.0,,,,2018-08-31 23:59:59.0,1998-12-20,,3,2018-03-23,,,,"37.6652366018, 127.0768478096",,9.0,,8898.0
은성,,여관업,서울특별시 노원구 공릉동 27-11번지 ,,"봉화산(서울의료원), 6호선",1053.0238098398795,15.787463415890253,37.6264786471676,127.094337321139,,,,10.0,0.0,0.0,,,,2018-08-31 23:59:59.0,1968-06-22,,3,2001-05-22,,,,"37.6264786472, 127.0943373211",,10.0,,20036.0
서울 여인숙,,여인숙업,서울특별시 노원구 상계동 95-64 ,서울특별시 노원구 덕릉로110길 8 (상계동),"당고개, 4호선",530.1870759811363,7.948831723855117,37.6655634066741,127.078053520774,,,,6.0,0.0,0.0,,,,2021-03-31 02:40:00.0,1972-12-26,,3,2021-03-29,,,,"37.6655634067, 127.0780535208",,6.0,,18388.0
엠모텔,,여관업,서울특별시 노원구 월계동 379-16번지 ,서울특별시 노원구 석계로18길 10-5 (월계동),"광운대, 경원선",104.39838883701049,1.5651932359371885,37.6236070702995,127.060652825657,,,,13.0,,,,,,2018-08-31 23:59:59.0,1971-09-17,,3,2018-02-06,,,,"37.6236070703, 127.0606528257",,,,18854.0
명성장,,여관업,서울특별시 노원구 공릉동 653-22 2층 ,"서울특별시 노원구 화랑로 467 (공릉동,2층)","태릉입구, 7호선",344.0302539561281,5.157874871905968,37.6191205464525,127.079152705869,,,,3.0,5.0,0.0,,,,2020-08-16 02:40:00.0,1998-12-20,,3,2020-08-14,,,,"37.6191205465, 127.0791527059",,8.0,,8898.0
유성모텔,,여관업,서울특별시 노원구 공릉동 644-62 ,서울특별시 노원구 공릉로20길 5 (공릉동),"태릉입구, 7호선",309.6237978270196,4.6420359494305785,37.619459157621,127.078583541827,,,,5.0,10.0,0.0,,,,2021-12-03 02:40:00.0,1981-10-17,,3,2021-12-01,,,,"37.6194591576, 127.0785835418",,15.0,,15171.0
호텔스카이파크 동대문1호점,,관광호텔,서울특별시 중구 오장동 206-2 동대문호텔피에프브이,"서울특별시 중구 동호로 335 (오장동, 동대문호텔피에프브이)","동대문역사문화공원, 5호선",291.3981157658199,4.3687873428158905,37.5641981785792,127.002107308038,,,,,,,,,,2021-11-01 21:01:00.0,2014-06-17,,1,,,,,"37.5641981786, 127.0021073080",,,,
호텔 리버,,여관업,서울특별시 노원구 상계동 707-2,서울특별시 노원구 노해로75길 14-21 (상계동),"노원, 7호선",164.11782120575975,2.4605370495616152,37.6547479384467,127.05860545285,,,,,,,,,,2021-12-09 00:06:00.0,1997-12-17,,1,,,,,"37.6547479384, 127.0586054529",,,,
옥류장,,여관업,서울특별시 노원구 상계동 169-223번지 ,서울특별시 노원구 한글비석로 427 (상계동),"상계, 4호선",385.6926920385676,5.782499131013007,37.6622409536987,127.069551030237,,,,3.0,11.0,,,,,2018-08-31 23:59:59.0,1981-12-07,,3,2014-03-06,,,,"37.6622409537, 127.0695510302",,14.0,,15120.0
노원그린파크,,일반호텔,서울특별시 노원구 상계동 711-11번지 ,,"노원, 7호선",96.40224764318162,1.4453110591181653,37.6552321341767,127.059489765454,,,,8.0,42.0,0.0,,,,2018-08-31 23:59:59.0,1988-11-25,,3,2001-02-21,,,,"37.6552321342, 127.0594897655",,50.0,,12575.0
성창,,여인숙업,서울특별시 노원구 상계동 155-68번지 ,서울특별시 노원구 한글비석로24마길 13 (상계동),"상계, 4호선",287.1855637754464,4.30563064131104,37.6634208850751,127.072970263593,,,,7.0,,,,,,2018-08-31 23:59:59.0,1973-07-21,,3,2016-07-27,,,,"37.6634208851, 127.0729702636",,,,18181.0
경북,,여인숙업,서울특별시 노원구 상계동 169-29 ,서울특별시 노원구 상계로23다길 43-1 (상계동),"상계, 4호선",267.9951491853741,4.01791827864129,37.6601717271441,127.0706675745,,,,0.0,6.0,0.0,,,,2021-07-28 02:40:00.0,1999-12-15,,3,2021-07-26,,,,"37.6601717271, 127.0706675745",,6.0,,8538.0
호수장여관,,여인숙업,서울특별시 노원구 상계동 101-28 ,서울특별시 노원구 덕릉로115나길 5 (상계동),"당고개, 4호선",375.75389645579423,5.63349170098642,37.6670513941063,127.077753134378,,,,10.0,0.0,0.0,,,,2021-06-05 02:40:00.0,1969-05-12,,1,,,,,"37.6670513941, 127.0777531344",,10.0,,
래플즈,,여관업,서울특별시 은평구 응암동 590-24번지 지~5층 ,"서울특별시 은평구 가좌로9길 13-5 (응암동,지~5층)","새절(신사), 6호선",243.1578005612934,3.64554423630125,37.5895715165121,126.915540831887,,,,0.0,22.0,0.0,,,,2018-08-31 23:59:59.0,1998-09-29,,1,,,,,"37.5895715165, 126.9155408319",,22.0,,
금강장,,여관업,서울특별시 은평구 대조동 15-90번지 ,서울특별시 은평구 통일로65길 9 (대조동),"불광, 3호선",178.6833048378584,2.678910117509121,37.6089449311916,126.929916954252,,,,0.0,9.0,10.0,,,,2018-08-31 23:59:59.0,1967-09-15,,1,,,,,"37.6089449312, 126.9299169543",,9.0,,
올래,,여관업,서울특별시 은평구 갈현동 390-5번지 ,서울특별시 은평구 갈현로 340-7 (갈현동),"연신내, 3호선",783.5804053531693,11.747832164215431,37.6261594828747,126.919345887974,,,,2.0,12.0,19.0,,,,2018-08-31 23:59:59.0,1969-04-13,,1,,,,,"37.6261594829, 126.9193458880",,14.0,,
수모텔,모텔,여관업,서울특별시 은평구 응암동 124-46 ,서울특별시 은평구 응암로21길 4-1 (응암동),"새절(신사), 6호선",475.2817516954182,7.125663443709418,37.594094373392,126.917534262305,,2.0,,0.0,15.0,13.0,,,,2021-07-15 02:40:00.0,1978-07-03,,1,,,,,"37.5940943734, 126.9175342623",,15.0,,
레드모텔,,여인숙업,"서울특별시 은평구 대조동 198-7번지 ,198-16 ",서울특별시 은평구 연서로 220-2 (대조동),"연신내, 6호선",75.2884280128284,1.1287620391728397,37.6179836435993,126.920391236241,,,,3.0,13.0,0.0,,,,2018-08-31 23:59:59.0,1978-06-26,,1,,,,,"37.6179836436, 126.9203912362",,16.0,,
호텔 디 아티스트 연신내점,호텔,관광호텔,서울특별시 은평구 갈현동 393-9 ,서울특별시 은평구 통일로 891 (갈현동),"연신내, 3호선",389.2495371065111,5.835825144025653,37.6224964923826,126.919436274282,4.3,144.0,127.0,,48.0,,"['무료 와이파이', '와이파이']",55.0,"{'깨끗해요': 22},{'친절해요': 22},{'침구가 좋아요': 17},{'조용히 쉬기 좋아요': 17},{'냉난방이 잘돼요': 16},{'호캉스하기 좋아요': 10},{'인테리어가 멋져요': 9},{'방음이 잘돼요': 9},{'주차하기 편해요': 8},{'대중교통이 편해요': 5},{'즐길 거리가 많아요': 3},{'사진이 잘 나와요': 3},{'가성비가 좋아요': 3},{'수영장이 잘 되어있어요': 1}",2020-11-15 02:40:00.0,2019-03-07,,1,,,,,"37.6224964924, 126.9194362743",271.0,,2.0,
호텔루136,,관광호텔,서울특별시 은평구 녹번동 141-57번지 ,서울특별시 은평구 진흥로 136 (녹번동),"역촌, 6호선",295.3883350969802,4.428610721094156,37.6077334249623,126.925304863238,,,,,81.0,,,,,2020-05-17 00:23:20.0,2020-05-15,,1,,,,,"37.6077334250, 126.9253048632",,,,
와이호텔,모텔,관광호텔,서울특별시 은평구 응암동 596-1 ,서울특별시 은평구 응암로9길 6-11 (응암동),"새절(신사), 6호선",416.1682095982713,6.239403442252943,37.5878623198489,126.915899413709,3.94,30.0,3.0,0.0,20.0,0.0,,,,2020-12-23 02:40:00.0,2018-09-28,,1,,,,,"37.5878623198, 126.9158994137",33.0,20.0,,
시안호텔,호텔,관광호텔,서울특별시 은평구 대조동 15-136 ,서울특별시 은평구 진흥로 169 (대조동),"불광, 3호선",224.7001645379719,3.3688180590400583,37.608827486506,126.928488929367,4.29,52.0,1.0,,49.0,,,19.0,"{'침구가 좋아요': 4},{'깨끗해요': 4},{'조용히 쉬기 좋아요': 4},{'친절해요': 4},{'주차하기 편해요': 3},{'대중교통이 편해요': 2},{'냉난방이 잘돼요': 2},{'즐길 거리가 많아요': 1},{'호캉스하기 좋아요': 1},{'수영장이 잘 되어있어요': 1},{'방음이 잘돼요': 1}",2021-12-22 02:40:00.0,2018-10-26,,1,,,,,"37.6088274865, 126.9284889294",53.0,,,
현대여관,,여관업,서울특별시 은평구 수색동 369-3번지 ,서울특별시 은평구 수색로16길 4 (수색동),"수색, 경의중앙선",205.21197875852496,3.0766413606975256,37.5826897560898,126.895527633489,,,,2.0,9.0,7.0,,,,2018-08-31 23:59:59.0,1966-09-28,,1,,,,,"37.5826897561, 126.8955276335",,11.0,,
레스트(Rest),모텔,여관업,서울특별시 은평구 갈현동 395-14,서울특별시 은평구 통일로 863-22 (갈현동),"연신내, 3호선",179.3183757639335,2.688431420748628,37.6203737910554,126.91960473445,,11.0,,,,,,,,2021-12-08 23:05:00.0,1987-05-28,,1,,,,,"37.6203737911, 126.9196047345",,,,
포레스타호텔,호텔,관광호텔,서울특별시 은평구 대조동 15-132,서울특별시 은평구 진흥로 179 (대조동),"불광, 3호선",218.74714275121968,3.2795673575895,37.6086028246579,126.929461768349,,13.0,12.0,,,,,,,2021-11-02 00:04:00.0,2019-10-28,,1,,,,,"37.6086028247, 126.9294617683",25.0,,,
모텔 하루(HARU),,여관업,서울특별시 성동구 도선동 405-0,서울특별시 성동구 무학로 8-2 (도선동),"상왕십리, 2호선",107.54101602108167,1.6123090857733384,37.5648236245931,127.030418698774,,,,,,,,,,2022-12-01 00:01:00.0,1966-12-09,,3,2022-12-30,,,,"37.5648236246, 127.0304186988",,,,20597.0
동궁,모텔,여관업,서울특별시 도봉구 방학동 694-21,서울특별시 도봉구 방학로6길 21 (방학동),"방학, 경원선",773.1098724690044,11.590852660704712,37.6638339588431,127.036824668964,,3.0,1.0,,,,,,,2022-12-01 00:07:00.0,1982-12-30,,1,,,,,"37.6638339588, 127.0368246690",4.0,,,
봉화장,,여관업,서울특별시 은평구 대조동 12-19번지 ,서울특별시 은평구 불광로 19 (대조동),"불광, 6호선",130.4713364544695,1.9560920008166345,37.61015448062,126.928220487492,,,,3.0,10.0,14.0,,,,2018-11-04 02:35:47.0,1968-10-11,,1,,,,,"37.6101544806, 126.9282204875",,13.0,,
신흥여관,,여관업,서울특별시 은평구 대조동 9-50번지 ,,"불광, 6호선",152.9042582201697,2.2924176644703103,37.6103774733951,126.927774155749,,,,7.0,,3.0,,,,2018-08-31 23:59:59.0,1996-01-22,,3,2011-11-07,,,,"37.6103774734, 126.9277741557",,,,9961.0
호텔 맥,,관광호텔,서울특별시 은평구 불광동 486-22번지 ,서울특별시 은평구 통일로80길 7 (불광동),"연신내, 3호선",99.37882980994436,1.4899374784099602,37.6200964499711,126.921317014862,,,,0.0,38.0,0.0,,,,2018-11-30 02:40:00.0,2017-04-13,,1,,,,,"37.6200964500, 126.9213170149",,38.0,,
톰플러스모텔(톰+),모텔,여관업,서울특별시 은평구 대조동 2-2 ,서울특별시 은평구 통일로71길 30-4 (대조동),"불광, 6호선",240.8632481823348,3.611143151159441,37.6123861098664,126.927434473175,,2.0,,1.0,18.0,5.0,,,,2022-01-28 02:40:00.0,1969-02-18,,1,,,,,"37.6123861099, 126.9274344732",,19.0,,
수일여관,,여관업,서울특별시 은평구 수색동 365-8번지 ,서울특별시 은평구 수색로16길 15-15 (수색동),"수색, 경의중앙선",298.5921411287378,4.47664379503355,37.5834474478041,126.894768708879,,,,3.0,8.0,10.0,,,,2018-08-31 23:59:59.0,1968-12-11,,1,,,,,"37.5834474478, 126.8947687089",,11.0,,
라비다,,여관업,서울특별시 은평구 대조동 15-56번지 ,서울특별시 은평구 통일로65길 10-4 (대조동),"불광, 3호선",128.45857105200952,1.9259156079761544,37.6094039410399,126.929994329769,,,,0.0,29.0,0.0,,,,2018-08-31 23:59:59.0,2013-11-18,,1,,,,,"37.6094039410, 126.9299943298",,29.0,,
호텔씨에스에비뉴,2성급,관광호텔,서울특별시 은평구 응암동 30-2 씨에스서울호텔 ,서울특별시 은평구 통일로 585-1 (응암동),"녹번, 3호선",212.4350371798969,3.1849330911528777,37.5990897157766,126.936430331283,4.4,106.0,79.0,0.0,70.0,0.0,"['무료 와이파이', '와이파이', '고속 인터넷', '무료 주차 가능', '주차장', '24시간 리셉션', '컨시어지', '장애인 편의 시설', '물품보관소', '장애인 주차 시설']",59.0,"{'조용히 쉬기 좋아요': 21},{'침구가 좋아요': 20},{'깨끗해요': 20},{'친절해요': 15},{'주차하기 편해요': 10},{'냉난방이 잘돼요': 9},{'대중교통이 편해요': 8},{'뷰가 좋아요': 8},{'호캉스하기 좋아요': 4},{'방음이 잘돼요': 3},{'사진이 잘 나와요': 2},{'즐길 거리가 많아요': 1}",2022-01-19 02:40:00.0,2014-11-21,,1,,,,,"37.5990897158, 126.9364303313",185.0,70.0,10.0,
호텔시크,,여관업,"서울특별시 은평구 응암동 599-56번지 ,61 ","서울특별시 은평구 응암로11길 12-2 (응암동,,61)","새절(신사), 6호선",310.8726534713715,4.660759422359392,37.5888129039436,126.915572825651,,,,1.0,27.0,0.0,,,,2018-08-31 23:59:59.0,2001-03-26,,1,,,,,"37.5888129039, 126.9155728257",,28.0,,
라비야호텔,,관광호텔,서울특별시 은평구 녹번동 141-3번지 외1필지(지하1층~지상10층) ,서울특별시 은평구 진흥로 138 (녹번동),"역촌, 6호선",322.3494704840989,4.832825644439263,37.6078872830946,126.925541181102,,,,28.0,2.0,0.0,,,,2018-08-31 23:59:59.0,2013-11-21,,1,,,,,"37.6078872831, 126.9255411811",,30.0,,
가든모텔,,여관업,서울특별시 은평구 대조동 197-2번지 ,서울특별시 은평구 연서로28길 10 (대조동),"연신내, 6호선",100.0934790505623,1.50065185982852,37.6177797860508,126.920981012189,,,,4.0,14.0,18.0,,,,2019-05-11 02:40:00.0,1968-11-22,,1,,,,,"37.6177797861, 126.9209810122",,18.0,,
벨라지오관광호텔,,관광호텔,서울특별시 은평구 불광동 285-14번지 ,서울특별시 은평구 진흥로 205 (불광동),"불광, 3호선",228.7435638880713,3.429438738951593,37.6094477343491,126.932006605547,,,,7.0,45.0,0.0,,,,2018-08-31 23:59:59.0,2004-05-13,,1,,,,,"37.6094477343, 126.9320066055",,52.0,,
아비숑(B),,여관업,서울특별시 은평구 불광동 486-15번지 ,서울특별시 은평구 통일로80길 7-3 (불광동),"연신내, 3호선",110.94272244877476,1.663309182140551,37.62021407511,126.921251306738,,,,0.0,26.0,24.0,,,,2018-08-31 23:59:59.0,2000-07-14,,1,,,,,"37.6202140751, 126.9212513067",,26.0,,
오포짓 스탠다드(OPPOSITE STANDARD),복합문화공간,여관업,서울특별시 은평구 녹번동 155-40 ,서울특별시 은평구 서오릉로 17 (녹번동),"역촌, 6호선",446.8135158406565,6.69885331095437,37.6027754610415,126.925737773502,,36.0,27.0,0.0,18.0,20.0,,,,2021-10-30 02:40:00.0,1983-10-13,,1,,,,,"37.6027754610, 126.9257377735",63.0,18.0,,
디.유(D.U)호텔,,여관업,서울특별시 은평구 불광동 285-16번지 ,서울특별시 은평구 통일로 708-7 (불광동),"불광, 3호선",184.29722621357035,2.763076854776167,37.6096617436819,126.931581136557,,,,0.0,30.0,0.0,,,,2018-08-31 23:59:59.0,2002-01-25,,1,,,,,"37.6096617437, 126.9315811366",,30.0,,
모텔 W,모텔,여관업,서울특별시 은평구 불광동 484-58 ,서울특별시 은평구 통일로82길 10 (불광동),"연신내, 3호선",162.73385345305914,2.439787907841966,37.6206693306986,126.920693187871,,7.0,,0.0,22.0,0.0,,,,2020-09-15 02:40:00.0,2001-01-11,,1,,,,,"37.6206693307, 126.9206931879",,22.0,,
신선장,,여관업,서울특별시 은평구 대조동 198-8,서울특별시 은평구 연서로26길 3-15 (대조동),"연신내, 6호선",78.64121516102789,1.1790287130588888,37.6179353288558,126.920492549326,,,,,,,,,,2021-10-31 00:07:00.0,1967-01-09,,3,2022-10-05,,,,"37.6179353289, 126.9204925493",,,,20566.0
호텔 발리,,여관업,서울특별시 은평구 불광동 486-21,서울특별시 은평구 통일로80길 5 (불광동),"연신내, 3호선",94.23262835855076,1.4127830338613303,37.6200699627642,126.921184741995,,,,,,,,,,2021-11-01 21:00:00.0,1978-04-15,,1,,,,,"37.6200699628, 126.9211847420",,,,
만토바,모텔,여관업,서울특별시 은평구 대조동 185-82 ,서울특별시 은평구 통일로 839-1 (대조동),"연신내, 6호선",99.4856419337976,1.4915388595771752,37.6180322909555,126.921457943576,,15.0,29.0,0.0,27.0,29.0,,,,2021-06-06 02:40:00.0,1987-12-15,,1,,,,,"37.6180322910, 126.9214579436",44.0,27.0,,
샤인힐 호텔,,여관업,서울특별시 은평구 갈현동 396-16번지 ,서울특별시 은평구 통일로 855-14 (갈현동),"연신내, 3호선",87.99809688835879,1.3193117974266684,37.6193464286781,126.920052238244,,,,0.0,29.0,18.0,,,,2018-08-31 23:59:59.0,1981-03-18,,1,,,,,"37.6193464287, 126.9200522382",,29.0,,
폼호텔,호텔,일반호텔,서울특별시 은평구 대조동 186-33,서울특별시 은평구 연서로28길 21-1 (대조동),"연신내, 6호선",221.44413253218093,3.3200019869892192,37.617057977213,126.922159862459,4.19,11.0,1.0,,,,,,,2022-12-04 23:01:00.0,2017-11-03,,1,,,,,"37.6170579772, 126.9221598625",12.0,,,
M&A,,여관업,서울특별시 은평구 대조동 15-174번지 ,서울특별시 은평구 통일로65길 10-6 (대조동),"불광, 3호선",116.28515804133536,1.7434056677861371,37.6095129516698,126.929979051396,,,,0.0,22.0,0.0,,,,2018-08-31 23:59:59.0,2012-11-28,,1,,,,,"37.6095129517, 126.9299790514",,22.0,,
